NOME,ANO,FASE,IAA,IAN,IDA,IDADE,IEG,INDE,INGRESSANTE,IPP,IPS,IPV
ALUNO-749,2021,4.0,6.3,5.0,7.6,15.0,5.0,6.508,0.0,7.5,7.5,6.8
ALUNO-749,2022,,,,,16.0,,,0.0,,,
ALUNO-75,2020,3.0,10.000020000000001,10.0,9.0,11.0,10.0,9.687504,1.0,9.375,10.0,9.75001
ALUNO-75,2021,4.0,10.0,10.0,8.5,12.0,9.2,9.108,0.0,8.8,7.5,9.7
ALUNO-75,2022,5.0,10.00002,10.0,8.5,13.0,9.660714285714286,9.441521857142858,0.0,9.21875,9.375,9.75001
ALUNO-750,2020,4.0,9.58335,5.0,0.0,16.0,6.4,5.549445666666667,0.0,8.125,6.875,6.555553333333332
ALUNO-750,2021,,,,,17.0,,,0.0,,,
ALUNO-750,2022,,,,,18.0,,,0.0,,,
ALUNO-751,2020,,,,,,,,1.0,,,
ALUNO-751,2021,,,,,13.0,,,0.0,,,
ALUNO-751,2022,1.0,9.50002,5.0,7.75,13.0,9.07018907018907,7.590428480704481,1.0,6.041666666666667,7.5,7.111109999999999
ALUNO-752,2020,,,,,,,,1.0,,,
ALUNO-752,2021,,,,,13.0,,,0.0,,,
ALUNO-752,2022,0.0,8.500020000000001,5.0,7.166666666666666,13.0,9.04804625199362,7.217943583732057,1.0,5.625,5.625,7.499995
ALUNO-753,2020,3.0,7.91667,10.0,2.3333333333333335,12.0,6.6,6.485277,1.0,8.125,7.5,6.722216666666666
ALUNO-753,2021,4.0,8.3,10.0,0.8,13.0,2.5,4.785,0.0,7.2,7.5,4.1
ALUNO-753,2022,4.0,7.91667,10.0,1.777777777777778,14.0,3.440830721003135,5.061431199756183,0.0,4.84375,7.5,4.9583375
ALUNO-754,2020,,,,,,,,1.0,,,
ALUNO-754,2021,,,,,13.0,,,0.0,,,
ALUNO-754,2022,5.0,8.75001,5.0,5.5,13.0,6.765005827505828,6.595710665501167,1.0,7.34375,7.5,6.4166675
ALUNO-755,2020,3.0,7.91667,10.0,8.0,13.0,7.5,7.735417,1.0,8.4375,5.0,7.5
ALUNO-755,2021,4.0,7.1,10.0,6.8,14.0,4.7,6.872,0.0,7.8,6.9,7.0
ALUNO-755,2022,5.0,7.5,10.0,6.944444444444446,15.0,8.792467948717949,7.468215478632479,0.0,8.125,5.0,6.291665
ALUNO-756,2020,2.0,9.000020000000001,5.0,9.0,14.0,8.9,7.4341680000000006,1.0,4.375,7.5,6.33333
ALUNO-756,2021,,,,,15.0,,,0.0,,,
ALUNO-756,2022,,,,,16.0,,,0.0,,,
ALUNO-757,2020,3.0,5.41666,10.0,4.666666666666667,13.0,4.3,6.240207333333333,1.0,7.96875,7.5,6.791665
ALUNO-757,2021,3.0,7.9,5.0,2.9,14.0,5.3,5.421,0.0,7.3,7.5,5.1
ALUNO-757,2022,3.0,7.5,5.0,4.75,15.0,6.6875,6.195832000000001,0.0,6.25,7.5,6.41666
ALUNO-758,2020,2.0,9.000020000000001,10.0,4.25,11.0,7.5,7.436114000000001,0.0,7.916666666666666,7.5,8.222226666666666
ALUNO-758,2021,2.0,8.5,5.0,6.5,12.0,5.4,6.983,0.0,8.3,7.5,8.3
ALUNO-758,2022,,,,,13.0,,,0.0,,,
ALUNO-759,2020,,,,,,,,1.0,,,
ALUNO-759,2021,,,,,13.0,,,0.0,,,
ALUNO-759,2022,0.0,9.000020000000001,10.0,7.833333333333333,13.0,8.618233618233617,8.00281439031339,1.0,5.625,7.5,7.499995
ALUNO-76,2020,0.0,8.91668,10.0,10.0,7.0,10.0,8.958334,0.0,7.5,10.0,6.58333
ALUNO-76,2021,1.0,10.0,10.0,7.6,8.0,10.0,8.869,0.0,7.5,7.5,9.2
ALUNO-76,2022,1.0,10.00002,10.0,7.166666666666666,9.0,9.419753086419751,8.306175283950617,0.0,5.833333333333334,7.5,8.27778
ALUNO-760,2020,0.0,9.000020000000001,10.0,10.0,7.0,9.8,8.641250000000001,0.0,7.8125,7.5,6.24999
ALUNO-760,2021,0.0,8.0,10.0,6.8,8.0,5.8,7.36,0.0,7.8,7.5,7.5
ALUNO-760,2022,1.0,8.500020000000001,10.0,3.916666666666667,9.0,9.285714285714285,7.058532857142858,0.0,5.625,7.5,6.277773333333333
ALUNO-761,2020,,,,,,,,1.0,,,
ALUNO-761,2021,,,,,13.0,,,0.0,,,
ALUNO-761,2022,0.0,10.00002,5.0,6.0,13.0,8.609486679662117,7.234398335932424,1.0,5.625,7.5,7.499995
ALUNO-762,2020,,,,,,,,1.0,,,
ALUNO-762,2021,,,,,13.0,,,0.0,,,
ALUNO-762,2022,1.0,7.00002,5.0,6.5,13.0,6.730800064133398,6.62116201282668,1.0,6.25,7.5,6.999999999999999
ALUNO-763,2020,,,,,,,,1.0,,,
ALUNO-763,2021,1.0,7.5,5.0,3.2,13.0,7.1,6.546,1.0,7.9,7.5,8.5
ALUNO-763,2022,1.0,9.000020000000001,5.0,8.583333333333334,13.0,9.335332333833083,8.012902466766617,0.0,6.458333333333333,7.5,8.16667
ALUNO-764,2020,,,,,,,,1.0,,,
ALUNO-764,2021,,,,,13.0,,,0.0,,,
ALUNO-764,2022,0.0,9.50002,5.0,6.25,13.0,8.40683885640026,6.895951771280052,1.0,4.6875,5.625,7.41666
ALUNO-765,2020,,,,,,,,1.0,,,
ALUNO-765,2021,,,,,13.0,,,0.0,,,
ALUNO-765,2022,0.0,10.00002,10.0,8.666666666666668,13.0,8.80952380952381,8.491073095238097,1.0,5.625,7.5,8.416665
ALUNO-766,2020,4.0,8.75001,5.0,3.6666666666666665,15.0,7.4,6.824446333333334,0.0,8.749999999999998,7.5,8.055560000000002
ALUNO-766,2021,5.0,9.2,5.0,6.5,16.0,7.5,7.44,1.0,7.8,7.5,8.4
ALUNO-766,2022,6.0,0.0,5.0,4.766666666666667,17.0,4.617281695286811,4.951788339057362,0.0,6.25,7.5,5.999993333333333
ALUNO-767,2020,3.0,9.16668,10.0,7.0,13.0,5.0,7.096875,1.0,7.96875,7.5,6.16666
ALUNO-767,2021,,,,,14.0,,,0.0,,,
ALUNO-767,2022,,,,,15.0,,,0.0,,,
ALUNO-768,2020,3.0,7.9166799999999995,5.0,7.666666666666667,14.0,9.9,7.7272240000000005,1.0,7.291666666666667,4.375,8.77778
ALUNO-768,2021,3.0,8.3,5.0,8.4,15.0,9.2,8.065,0.0,8.1,6.3,8.9
ALUNO-768,2022,4.0,7.91667,5.0,6.533333333333334,16.0,8.574712643678161,7.084109195402299,0.0,7.5,5.625,7.291665
ALUNO-769,2020,,,,,,,,1.0,,,
ALUNO-769,2021,3.0,9.6,10.0,8.5,13.0,7.2,8.401,1.0,7.7,7.5,8.9
ALUNO-769,2022,,,,,13.0,,,0.0,,,
ALUNO-77,2020,,,,,,,,1.0,,,
ALUNO-77,2021,0.0,9.5,5.0,6.4,13.0,10.0,7.854,1.0,7.5,7.5,8.1
ALUNO-77,2022,0.0,10.00002,5.0,8.333333333333332,13.0,8.237472766884531,7.901663220043574,0.0,5.625,8.75,8.25
ALUNO-770,2020,,,,,,,,1.0,,,
ALUNO-770,2021,,,,,13.0,,,0.0,,,
ALUNO-770,2022,3.0,9.16668,10.0,7.555555555555556,13.0,8.836817168338907,8.464935044778892,0.0,8.28125,7.5,8.458337499999999
ALUNO-771,2020,,,,,,,,1.0,,,
ALUNO-771,2021,,,,,13.0,,,0.0,,,
ALUNO-771,2022,0.0,8.91668,5.0,6.666666666666666,13.0,8.112179487179487,6.524519230769231,1.0,3.4375,7.5,5.41666
ALUNO-772,2020,,,,,,,,1.0,,,
ALUNO-772,2021,,,,,13.0,,,0.0,,,
ALUNO-772,2022,7.0,6.25,5.0,9.0,13.0,8.69047619047619,7.225595238095238,1.0,5.625,6.25,6.875
ALUNO-773,2020,2.0,9.000020000000001,5.0,9.5,12.0,5.6,7.854724666666667,1.0,8.958333333333334,7.5,8.944446666666664
ALUNO-773,2021,2.0,9.5,5.0,8.9,13.0,10.0,8.921,0.0,9.8,7.5,9.8
ALUNO-773,2022,3.0,10.00002,5.0,8.444444444444445,14.0,9.88095238095238,8.655707365079365,0.0,8.90625,7.5,9.250005000000002
ALUNO-774,2020,,,,,,,,1.0,,,
ALUNO-774,2021,,,,,13.0,,,0.0,,,
ALUNO-774,2022,3.0,8.33334,10.0,7.555555555555556,13.0,9.415584415584416,8.639021494227995,1.0,8.28125,7.5,9.1666725
ALUNO-775,2020,,,,,,,,1.0,,,
ALUNO-775,2021,2.0,9.5,10.0,8.9,13.0,10.0,9.211,1.0,8.1,7.5,9.6
ALUNO-775,2022,,,,,13.0,,,0.0,,,
ALUNO-776,2020,3.0,9.16668,5.0,1.6666666666666667,14.0,5.2,5.591389333333334,0.0,7.291666666666667,7.5,6.611106666666666
ALUNO-776,2021,3.0,7.9,5.0,3.9,15.0,4.2,5.424,0.0,6.9,7.5,5.4
ALUNO-776,2022,,,,,16.0,,,0.0,,,
ALUNO-777,2020,1.0,8.000020000000001,5.0,7.25,13.0,7.8,7.012085000000001,1.0,7.1875,5.0,7.416665
ALUNO-777,2021,2.0,8.0,2.5,4.3,14.0,3.8,5.5,0.0,7.5,7.5,6.8
ALUNO-777,2022,,,,,15.0,,,0.0,,,
ALUNO-778,2020,,,,,,,,1.0,,,
ALUNO-778,2021,,,,,13.0,,,0.0,,,
ALUNO-778,2022,0.0,8.000020000000001,10.0,6.083333333333333,13.0,5.411605937921728,6.817738854251012,1.0,4.6875,7.5,7.499995
ALUNO-779,2020,6.0,8.75001,10.0,4.0,16.0,3.9,6.48,1.0,7.5,7.5,7.624995
ALUNO-779,2021,,,,,17.0,,,0.0,,,
ALUNO-779,2022,,,,,18.0,,,0.0,,,
ALUNO-78,2020,1.0,9.500020000000001,5.0,5.5,10.0,9.0,7.352085,1.0,7.1875,7.5,7.666665
ALUNO-78,2021,1.0,8.9,5.0,2.6,11.0,9.2,6.339,1.0,7.3,7.5,5.6
ALUNO-78,2022,1.0,6.91668,5.0,7.666666666666666,12.0,9.480259870064968,7.604387307346327,0.0,6.666666666666666,7.5,7.833336666666667
ALUNO-780,2020,3.0,9.16668,10.0,8.333333333333334,12.0,8.2,8.103542166666667,0.0,7.96875,7.5,6.6666625
ALUNO-780,2021,,,,,13.0,,,0.0,,,
ALUNO-780,2022,,,,,14.0,,,0.0,,,
ALUNO-781,2020,,,,,,,,1.0,,,
ALUNO-781,2021,3.0,8.8,10.0,3.3,13.0,3.1,5.45,0.0,6.7,7.5,4.4
ALUNO-781,2022,3.0,0.0,5.0,6.788888888888889,13.0,7.764641608391608,6.2357055994561,0.0,7.5,6.25,7.2499975
ALUNO-782,2020,5.0,8.75001,10.0,5.666666666666667,14.0,8.7,8.435835666666668,1.0,9.166666666666666,9.375,9.166673333333334
ALUNO-782,2021,,,,,15.0,,,0.0,,,
ALUNO-782,2022,,,,,16.0,,,0.0,,,
ALUNO-783,2020,1.0,8.500020000000001,5.0,4.5,11.0,8.0,6.995835000000001,0.0,8.125,7.5,7.916665
ALUNO-783,2021,2.0,7.5,5.0,3.6,12.0,4.6,6.118,0.0,8.3,7.5,8.3
ALUNO-783,2022,2.0,3.49998,5.0,6.25,13.0,8.49527665317139,6.535165330634278,0.0,6.25,5.0,8.05556
ALUNO-784,2020,,,,,,,,1.0,,,
ALUNO-784,2021,2.0,9.5,5.0,7.9,13.0,9.2,8.533,1.0,8.5,8.8,9.7
ALUNO-784,2022,3.0,8.75001,10.0,7.277777777777779,13.0,9.736842105263158,8.217507976608186,0.0,8.4375,4.375,8.291665
ALUNO-785,2020,2.0,10.000020000000001,10.0,9.0,11.0,9.5,8.812502,1.0,8.125,7.5,7.75
ALUNO-785,2021,,,,,12.0,,,0.0,,,
ALUNO-785,2022,,,,,13.0,,,0.0,,,
ALUNO-786,2020,5.0,7.5,5.0,3.0,16.0,1.9,5.065416,1.0,7.1875,7.5,6.83333
ALUNO-786,2021,5.0,7.1,5.0,3.3,17.0,6.1,5.341,0.0,7.2,5.0,5.1
ALUNO-786,2022,,,,,18.0,,,0.0,,,
ALUNO-787,2020,,,,,,,,1.0,,,
ALUNO-787,2021,,,,,13.0,,,0.0,,,
ALUNO-787,2022,5.0,7.91667,5.0,6.75,13.0,6.765005827505828,6.670710665501166,1.0,7.34375,7.5,5.9583375
ALUNO-788,2020,,,,,,,,1.0,,,
ALUNO-788,2021,,,,,13.0,,,0.0,,,
ALUNO-788,2022,5.0,8.75001,5.0,2.111111111111111,13.0,8.440285204991088,6.047779596553774,1.0,5.208333333333334,6.25,7.08333
ALUNO-789,2020,4.0,9.58335,5.0,0.0,15.0,2.8,4.682222333333334,1.0,7.916666666666668,7.5,5.611103333333333
ALUNO-789,2021,,,,,16.0,,,0.0,,,
ALUNO-789,2022,,,,,17.0,,,0.0,,,
ALUNO-79,2020,,,,,,,,1.0,,,
ALUNO-79,2021,,,,,13.0,,,0.0,,,
ALUNO-79,2022,3.0,9.58335,10.0,3.666666666666667,13.0,7.463924963924963,7.110494326118326,1.0,7.34375,7.5,7.20833
ALUNO-790,2020,3.0,10.000020000000001,10.0,8.666666666666666,13.0,8.9,9.198059333333333,1.0,9.791666666666666,7.5,9.777786666666666
ALUNO-790,2021,4.0,10.0,10.0,7.5,14.0,8.3,8.65,0.0,8.8,7.5,9.3
ALUNO-790,2022,5.0,10.00002,10.0,7.0,15.0,10.0,8.404169666666668,0.0,6.041666666666667,7.5,8.250005
ALUNO-791,2020,,,,,,,,1.0,,,
ALUNO-791,2021,,,,,13.0,,,0.0,,,
ALUNO-791,2022,0.0,9.000020000000001,10.0,7.5,13.0,8.79252555723144,8.004340111446288,1.0,5.625,7.5,7.666665
ALUNO-792,2020,1.0,9.000020000000001,5.0,10.0,11.0,8.5,7.783335,1.0,8.125,4.375,7.166665
ALUNO-792,2021,2.0,6.3,5.0,4.1,12.0,5.8,5.531,0.0,7.5,5.0,5.8
ALUNO-792,2022,3.0,0.0,10.0,4.611111111111112,13.0,6.184870621369477,5.553987846496118,0.0,7.03125,5.0,5.9583325
ALUNO-793,2020,0.0,6.83334,5.0,10.0,9.0,10.0,8.118749000000001,0.0,7.1875,7.5,7.333325
ALUNO-793,2021,1.0,8.0,5.0,3.9,10.0,7.9,6.506,0.0,7.3,7.5,6.8
ALUNO-793,2022,,,,,11.0,,,0.0,,,
ALUNO-794,2020,2.0,9.000020000000001,10.0,6.5,11.0,9.6,8.281114,1.0,7.916666666666668,6.25,8.722226666666666
ALUNO-794,2021,3.0,7.9,2.5,8.2,12.0,7.5,7.211,0.0,7.9,6.3,8.1
ALUNO-794,2022,4.0,7.91667,2.5,6.588888888888889,13.0,9.791666666666666,7.302153111111111,0.0,7.96875,5.625,8.125
ALUNO-795,2020,2.0,10.000020000000001,5.0,7.0,12.0,9.7,7.971252,1.0,7.8125,7.5,8.0
ALUNO-795,2021,,,,,13.0,,,0.0,,,
ALUNO-795,2022,,,,,14.0,,,0.0,,,
ALUNO-796,2020,3.0,9.16668,10.0,8.333333333333334,13.0,9.8,8.615210166666667,1.0,7.96875,7.5,7.6250025
ALUNO-796,2021,4.0,8.3,10.0,2.3,14.0,6.7,5.943,0.0,7.3,7.5,4.2
ALUNO-796,2022,4.0,7.5,5.0,4.555555555555555,15.0,6.406606678345809,6.258056446780273,0.0,7.65625,7.5,6.499995
ALUNO-797,2020,1.0,9.500020000000001,5.0,6.5,12.0,6.8,6.857223333333333,1.0,6.875,4.375,8.111106666666666
ALUNO-797,2021,2.0,0.0,2.5,0.0,13.0,0.4,2.468,0.0,6.9,6.3,4.1
ALUNO-797,2022,,,,,14.0,,,0.0,,,
ALUNO-798,2020,,,,,,,,1.0,,,
ALUNO-798,2021,3.0,9.2,5.0,6.5,13.0,7.5,7.25,1.0,7.5,7.5,7.7
ALUNO-798,2022,4.0,8.33334,5.0,4.688888888888889,13.0,8.074582027168235,6.490193683211425,0.0,7.5,5.625,6.4583275
ALUNO-799,2020,,,,,,,,1.0,,,
ALUNO-799,2021,,,,,13.0,,,0.0,,,
ALUNO-799,2022,2.0,9.50002,10.0,5.916666666666666,13.0,8.602540834845735,7.896899500302482,1.0,6.041666666666667,7.5,8.444446666666668
ALUNO-8,2020,4.0,8.33334,10.0,7.333333333333333,14.0,9.9,8.381390666666666,1.0,8.749999999999998,4.375,8.94445
ALUNO-8,2021,5.0,8.8,10.0,7.1,15.0,8.6,8.269,0.0,8.0,7.5,8.5
ALUNO-8,2022,5.0,9.16668,5.0,7.144444444444445,16.0,8.268065268065268,7.289795442501942,0.0,7.65625,5.0,7.6250025
ALUNO-80,2020,2.0,6.9166799999999995,10.0,0.0,10.0,9.2,6.499723333333334,1.0,7.291666666666667,7.5,7.444443333333333
ALUNO-80,2021,,,,,11.0,,,0.0,,,
ALUNO-80,2022,2.0,6.83334,5.0,4.25,12.0,9.296296296296296,6.580093259259259,1.0,6.25,5.625,7.5
ALUNO-800,2020,,,,,,,,1.0,,,
ALUNO-800,2021,,,,,13.0,,,0.0,,,
ALUNO-800,2022,1.0,9.50002,5.0,9.0,13.0,9.280303030303031,7.861617939393939,1.0,5.833333333333334,7.5,7.111109999999999
ALUNO-801,2020,,,,,,,,1.0,,,
ALUNO-801,2021,,,,,13.0,,,0.0,,,
ALUNO-801,2022,0.0,8.000020000000001,5.0,6.916666666666666,13.0,7.629094522799372,6.954987237893207,1.0,5.625,7.5,7.166665
ALUNO-802,2020,,,,,,,,1.0,,,
ALUNO-802,2021,0.0,9.5,10.0,7.9,13.0,10.0,9.046,1.0,8.8,7.5,9.4
ALUNO-802,2022,1.0,9.50002,10.0,7.416666666666666,13.0,9.717813051146384,8.286620610229278,0.0,6.041666666666667,7.5,7.777780000000001
ALUNO-803,2020,0.0,9.000020000000001,10.0,7.0,7.0,10.0,6.979172000000001,0.0,2.5,5.625,4.333349999999999
ALUNO-803,2021,0.0,8.5,5.0,6.6,8.0,6.7,7.133,0.0,8.8,7.5,7.5
ALUNO-803,2022,,,,,9.0,,,0.0,,,
ALUNO-804,2020,,,,,,,,1.0,,,
ALUNO-804,2021,,,,,13.0,,,0.0,,,
ALUNO-804,2022,1.0,9.000020000000001,5.0,6.166666666666666,13.0,9.269841269841269,7.365081587301588,1.0,5.833333333333334,7.5,7.722223333333334
ALUNO-805,2020,,,,,,,,1.0,,,
ALUNO-805,2021,1.0,8.5,10.0,5.1,13.0,5.8,6.993,1.0,8.1,7.5,6.9
ALUNO-805,2022,1.0,8.500020000000001,5.0,5.5,13.0,7.433862433862434,6.613163153439154,0.0,6.041666666666667,7.5,6.61111
ALUNO-806,2020,,,,,,,,1.0,,,
ALUNO-806,2021,,,,,13.0,,,0.0,,,
ALUNO-806,2022,0.0,9.000020000000001,10.0,5.866666666666667,13.0,7.214285714285714,7.412025476190477,1.0,5.625,7.5,7.916665
ALUNO-807,2020,0.0,8.500020000000001,10.0,9.0,8.0,10.0,8.091669,1.0,2.5,6.25,7.833335
ALUNO-807,2021,1.0,10.0,10.0,9.1,9.0,10.0,9.176,0.0,9.0,5.0,9.8
ALUNO-807,2022,1.0,9.50002,5.0,9.5,10.0,10.0,8.813892666666668,0.0,6.666666666666666,8.75,9.61112
ALUNO-808,2020,,,,,,,,1.0,,,
ALUNO-808,2021,,,,,13.0,,,0.0,,,
ALUNO-808,2022,0.0,7.00002,5.0,6.75,13.0,6.565452091767882,6.644341418353577,1.0,5.3125,7.5,7.499995
ALUNO-809,2020,,,,,,,,1.0,,,
ALUNO-809,2021,1.0,10.0,5.0,0.0,13.0,2.5,4.769,1.0,7.2,7.5,6.5
ALUNO-809,2022,,,,,13.0,,,0.0,,,
ALUNO-81,2020,4.0,5.41667,5.0,6.0,15.0,8.8,7.386391000000001,1.0,8.125,7.5,9.11112
ALUNO-81,2021,5.0,6.3,5.0,6.5,16.0,5.8,6.188,0.0,8.1,2.5,7.7
ALUNO-81,2022,6.0,8.33334,5.0,6.655555555555555,17.0,7.402950310559007,7.474202506556246,0.0,7.5,8.125,8.833336666666666
ALUNO-810,2020,,,,,,,,1.0,,,
ALUNO-810,2021,,,,,13.0,,,0.0,,,
ALUNO-810,2022,2.0,9.000020000000001,5.0,2.0,13.0,7.032340311325819,5.930081395598497,1.0,5.624999999999999,7.5,7.055556666666666
ALUNO-811,2020,2.0,8.000020000000001,10.0,9.0,11.0,7.4,8.196669,1.0,7.5,7.5,8.083335
ALUNO-811,2021,2.0,8.0,5.0,6.3,12.0,8.3,7.196,0.0,7.5,7.5,7.3
ALUNO-811,2022,2.0,8.000020000000001,5.0,7.25,13.0,7.866730970179244,6.969181527369182,0.0,6.458333333333334,5.0,7.5
ALUNO-812,2020,,,,,,,,1.0,,,
ALUNO-812,2021,0.0,10.0,5.0,7.1,13.0,10.0,8.075,1.0,7.5,7.5,8.3
ALUNO-812,2022,0.0,7.00002,5.0,8.416666666666668,13.0,9.31450357920946,7.675403049175225,0.0,5.625,7.5,8.083335
ALUNO-813,2020,1.0,8.000020000000001,10.0,10.0,9.0,7.6,8.388752,1.0,7.1875,7.5,8.0
ALUNO-813,2021,2.0,9.0,10.0,3.9,10.0,7.5,7.275,0.0,7.7,7.5,7.8
ALUNO-813,2022,,,,,11.0,,,0.0,,,
ALUNO-814,2020,1.0,7.91668,5.0,3.75,11.0,9.4,6.864723333333334,1.0,7.916666666666668,5.625,7.944443333333333
ALUNO-814,2021,2.0,7.9,5.0,4.4,12.0,5.0,6.231,0.0,7.9,7.5,7.6
ALUNO-814,2022,2.0,7.00002,5.0,3.666666666666667,13.0,8.237762237762238,6.322553780885782,0.0,6.25,7.5,6.833329999999999
ALUNO-815,2020,,,,,,,,1.0,,,
ALUNO-815,2021,,,,,13.0,,,0.0,,,
ALUNO-815,2022,4.0,7.5,5.0,5.5,13.0,6.779671717171717,6.580933343434343,1.0,7.5,7.5,6.874995
ALUNO-816,2020,,,,,,,,1.0,,,
ALUNO-816,2021,,,,,13.0,,,0.0,,,
ALUNO-816,2022,3.0,8.33334,10.0,7.5,13.0,7.11489898989899,7.563604797979798,1.0,7.65625,7.5,6.45833
ALUNO-817,2020,2.0,10.000020000000001,10.0,7.0,10.0,9.5,8.341669000000001,1.0,6.25,7.5,8.333335
ALUNO-817,2021,2.0,9.0,2.5,7.6,11.0,7.5,7.549,0.0,7.9,7.5,9.2
ALUNO-817,2022,3.0,8.75001,2.5,7.222222222222221,12.0,7.73989898989899,7.279925742424242,0.0,8.125,7.5,8.0000025
ALUNO-818,2020,,,,,,,,1.0,,,
ALUNO-818,2021,0.0,8.0,10.0,4.4,13.0,6.7,6.958,1.0,7.5,7.5,7.3
ALUNO-818,2022,0.0,9.000020000000001,5.0,8.25,13.0,9.008097165991904,7.830788433198381,0.0,5.625,7.5,8.333335
ALUNO-819,2020,,,,,,,,1.0,,,
ALUNO-819,2021,,,,,13.0,,,0.0,,,
ALUNO-819,2022,0.0,8.500020000000001,5.0,4.333333333333333,13.0,9.291101055806935,6.901971877828054,1.0,5.9375,7.5,7.416665
ALUNO-82,2020,0.0,8.500020000000001,5.0,8.5,9.0,10.0,7.954169,0.0,6.875,7.5,7.333335
ALUNO-82,2021,,,,,10.0,,,0.0,,,
ALUNO-82,2022,,,,,11.0,,,0.0,,,
ALUNO-820,2020,4.0,7.08333,10.0,9.0,14.0,8.3,8.332223666666668,1.0,8.749999999999998,5.0,8.944453333333334
ALUNO-820,2021,5.0,8.8,10.0,8.2,15.0,6.1,8.073,0.0,8.6,7.5,8.7
ALUNO-820,2022,5.0,7.08333,5.0,8.433333333333332,16.0,8.131944444444445,7.304722388888888,0.0,6.458333333333332,5.625,7.8750025
ALUNO-821,2020,1.0,8.500020000000001,5.0,9.0,12.0,6.5,7.1236120000000005,1.0,7.291666666666668,5.0,7.222216666666665
ALUNO-821,2021,,,,,13.0,,,0.0,,,
ALUNO-821,2022,,,,,14.0,,,0.0,,,
ALUNO-822,2020,,,,,,,,1.0,,,
ALUNO-822,2021,0.0,9.5,10.0,6.6,13.0,10.0,8.758,1.0,8.1,7.5,9.7
ALUNO-822,2022,1.0,9.000020000000001,10.0,8.333333333333332,13.0,9.595238095238097,8.228772285714285,0.0,6.25,5.625,7.77778
ALUNO-823,2020,1.0,9.000020000000001,5.0,9.5,10.0,9.4,8.450835333333334,1.0,7.916666666666668,8.125,8.333333333333334
ALUNO-823,2021,2.0,8.5,10.0,3.9,11.0,7.1,7.207,0.0,7.9,7.5,8.1
ALUNO-823,2022,2.0,9.50002,5.0,7.166666666666667,12.0,9.320987654320987,7.912811530864198,0.0,6.458333333333334,8.75,8.222226666666668
ALUNO-824,2020,1.0,9.500020000000001,5.0,9.5,10.0,8.0,7.751390666666667,1.0,6.875,6.25,7.444443333333333
ALUNO-824,2021,1.0,9.0,5.0,4.9,11.0,10.0,7.76,0.0,8.1,7.5,9.1
ALUNO-824,2022,2.0,8.000020000000001,5.0,4.25,12.0,6.060606060606061,5.914900545454545,0.0,6.25,7.5,5.888886666666666
ALUNO-825,2020,3.0,7.5,10.0,4.666666666666667,13.0,4.5,5.730206833333334,1.0,6.71875,3.75,5.4999925
ALUNO-825,2021,3.0,7.9,5.0,1.2,14.0,2.8,4.286,0.0,6.3,6.3,4.8
ALUNO-825,2022,3.0,7.91667,5.0,5.477777777777778,15.0,5.579065150087494,5.705118585573055,0.0,7.8125,4.375,4.916665
ALUNO-826,2020,2.0,8.000020000000001,10.0,3.5,11.0,6.1,6.381112000000001,0.0,6.666666666666667,7.5,6.222216666666667
ALUNO-826,2021,2.0,0.0,5.0,1.0,12.0,2.5,4.186,0.0,7.9,7.5,7.2
ALUNO-826,2022,,,,,13.0,,,0.0,,,
ALUNO-827,2020,,,,,,,,1.0,,,
ALUNO-827,2021,0.0,9.0,5.0,6.0,13.0,5.0,6.733,1.0,7.5,7.5,8.2
ALUNO-827,2022,,,,,13.0,,,0.0,,,
ALUNO-828,2020,4.0,7.91667,5.0,7.0,15.0,8.2,7.503891,1.0,8.541666666666666,5.625,8.777786666666666
ALUNO-828,2021,5.0,9.2,5.0,7.3,16.0,7.5,7.482,0.0,8.1,7.5,7.7
ALUNO-828,2022,6.0,9.58335,5.0,3.833333333333334,17.0,4.845885093167702,6.259109685300206,0.0,7.96875,8.125,7.27778
ALUNO-829,2020,3.0,9.58335,10.0,0.0,12.0,8.2,6.508056333333332,1.0,7.708333333333334,7.5,6.944439999999998
ALUNO-829,2021,3.0,10.0,10.0,3.6,13.0,3.9,6.418,0.0,7.3,7.5,7.2
ALUNO-829,2022,4.0,9.16668,10.0,5.666666666666667,14.0,8.249458874458874,7.117600108225108,0.0,6.71875,5.625,5.91666
ALUNO-83,2020,4.0,9.16668,10.0,5.333333333333333,14.0,9.4,8.155003333333333,1.0,8.958333333333332,5.625,9.166676666666666
ALUNO-83,2021,5.0,6.7,10.0,3.0,15.0,6.4,5.987,0.0,7.3,3.8,6.7
ALUNO-83,2022,5.0,7.91667,5.0,6.8,16.0,7.819047619047619,7.202977523809524,0.0,6.875,7.5,7.750005
ALUNO-830,2020,4.0,9.58335,10.0,7.0,13.0,10.0,9.098615,1.0,8.958333333333332,10.0,9.222233333333334
ALUNO-830,2021,5.0,10.0,10.0,7.9,14.0,7.8,8.506,0.0,8.8,7.5,8.8
ALUNO-830,2022,5.0,9.58335,10.0,7.166666666666667,15.0,9.241898148148149,8.135882296296298,0.0,6.458333333333334,6.25,8.125005
ALUNO-831,2020,0.0,9.000020000000001,5.0,8.5,11.0,10.0,7.889583000000001,1.0,6.5625,7.5,6.916655
ALUNO-831,2021,1.0,9.5,5.0,3.6,12.0,10.0,7.351,0.0,7.7,7.5,8.3
ALUNO-831,2022,2.0,9.50002,5.0,3.0,13.0,9.104156712852363,6.445832675903806,0.0,6.25,7.5,5.999996666666668
ALUNO-832,2020,,,,,,,,1.0,,,
